id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group
5ee33f1f9d8e8e5b1951530b,"Hilo School Vanilla Gusset 350gr (10sch)","<p><strong><span style=""text-align: start;display: block"">Mengapa HiLo School chocolate?</span></strong></p><p>- Merupakan Milk mineral alami yang diolah khusus dari Milk sapi di Skandinavia, Eropa Utara.&nbsp;</p><p>- Rendah lemak, buat Anda tumbuh tinggi keatas gak kesamping</p><p>- Produk HiLo Halal dan aman,HiLo telah mendapatkan nomer registrasi dari BPOM dan sertifikasi halal dari MUI</p><p>- Semua varian Milk HiLo (School, Teen, Active, Gold) telah diformulasikan khusus untuk memenuhi kebutuhan nutrisi di masing-masing usia- Memiliki rasa paling enak yang dapat dipilih sesuai kesukaan anda.</p>","in stock",new,39900,https://nutrimartjakarta.orderonline.id/hilo-school-vanilla-gusset-350gr-10sch,https://cdn.orderonline.id/uploads/5886571591950690575.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/5886571591950690575.jpg,adult
5ee3409a9d8e8e5e6a6d7b8a,"Hilo Teen Chocolate 500gr","<p><strong><span style=""text-align: start;display: block"">Mengapa HiLo School chocolate?</span></strong></p><p><span style=""text-align: start;display: block"">- Merupakan Milk mineral alami yang diolah khusus dari Milk sapi di Skandinavia, Eropa Utara.&nbsp;</span></p><p><span style=""text-align: start;display: block"">- Rendah lemak, buat Anda tumbuh tinggi keatas gak kesamping</span></p><p><span style=""text-align: start;display: block"">- Produk HiLo Halal dan aman,HiLo telah mendapatkan nomer registrasi dari BPOM dan sertifikasi halal dari MUI</span></p><p><span style=""text-align: start;display: block"">- Semua varian Milk HiLo (School, Teen, Active, Gold) telah diformulasikan khusus untuk memenuhi kebutuhan nutrisi di masing-masing usia</span></p><p><span style=""text-align: start;display: block"">- Memiliki rasa paling enak yang dapat dipilih sesuai kesukaan anda.</span></p>","in stock",new,78700,https://nutrimartjakarta.orderonline.id/hilo-teen-chocolate-500gr,https://cdn.orderonline.id/uploads/3605291591951356305.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/3605291591951356305.jpg,adult
5ee347299d8e8e5df117a049,"Hilo Teen Chocolate 750g","<p><strong><span style=""text-align: start;display: block"">Mengapa Hilo Teen Chocolate?</span></strong><span style=""text-align: start;display: block"">- Merupakan Milk mineral alami yang diolah khusus dari Milk sapi di Skandinavia, Eropa Utara.</span></p><p><span style=""text-align: start;display: block"">- Rendah lemak, buat Anda tumbuh tinggi keatas gak kesamping</span></p><p><span style=""text-align: start;display: block"">- Produk HiLo Halal dan aman,HiLo telah mendapatkan nomer registrasi dari BPOM dan sertifikasi halal dari MUI</span></p><p><span style=""text-align: start;display: block"">- Semua varian Milk HiLo (School, Teen, Active, Gold) telah diformulasikan khusus untuk memenuhi kebutuhan nutrisi di masing-masing usia</span></p><p><span style=""text-align: start;display: block"">- Memiliki rasa paling enak yang dapat dipilih sesuai kesukaan anda.</span></p>","in stock",new,112500,https://nutrimartjakarta.orderonline.id/hilo-teen-chocolate-750g,https://cdn.orderonline.id/uploads/4238311591953039352.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/4238311591953039352.jpg,adult
5ef6a52c9d8e8e48c115ba12,"Hilo Teen Vanilla 750 gr","<p><span style=""text-align: start;display: block"">Hilo Teen Vanilla Caramel merupakan susu tinggi kalsium, rendah lemak, dan buat tubuh tumbuh tinggi keatas gak kesamping. Sangat cocok dikonsumsi untuk menunjang pertumbuhan tinggi badan dan juga aktivitas harian anak yang padat tanpa meningkatkan resiko kegemukan. </span></p><p><span style=""text-align: start;display: block"">Mengapa Hilo Teen Vanilla Caramel? </span></p><p><span style=""text-align: start;display: block"">- Merupakan susu mineral alami yang diolah khusus dari susu sapi di Skandinavia, Eropa Utara. </span></p><p><span style=""text-align: start;display: block"">- Rendah lemak, buat Anda tumbuh tinggi keatas</span></p><p><span style=""text-align: start;display: block"">- Produk HiLo Halal dan aman,HiLo telah mendapatkan nomer registrasi dari BPOM dan sertifikasi halal dari MUI </span></p><p><span style=""text-align: start;display: block"">- Semua varian Milk HiLo (School, Teen, Active, Gold) telah diformulasikan khusus untuk memenuhi kebutuhan nutrisi di masing-masing usia - Memiliki rasa paling enak yang dapat dipilih sesuai kesukaan anda.</span></p>","in stock",new,112500,https://nutrimartjakarta.orderonline.id/hilo-teen-vanilla,https://cdn.orderonline.id/uploads/3813991593222257877.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/3813991593222257877.jpg,adult
5ee349d98dcbdb6c5b4cfc07,"L Men Gain Mass Chocolate 500 gr","<p><strong><span style=""text-align: start;display: block"">Mengapa L-Men Gain Mass?</span></strong><span style=""text-align: start;display: block"">-&nbsp; Memiliki kalori per serving lebih tinggi dibandingkan dengan produk sejenis lainnya.</span></p><p><span style=""text-align: start;display: block"">-&nbsp; Kalori berasal dari kandungan protein yang tinggi (19g/serving)</span></p><p><span style=""text-align: start;display: block"">-&nbsp; Dilengkapi L-Lysine, untuk menyeimbangkan asupan asam amino, serta menambah nafsu makan.</span></p><p><span style=""text-align: start;display: block"">-&nbsp; Rendah Laktosa, sehingga juga dapat dikonsumsi bagi lactose intolerance (sensitif terhadap susu)</span></p><p><span style=""text-align: start;display: block"">-&nbsp; Halal dan tersertifikasi BPOM</span></p>","in stock",new,139200,https://nutrimartjakarta.orderonline.id/l-men-gain-mass-chocolate-500-gr,https://cdn.orderonline.id/uploads/4647281591953350088.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/4647281591953350088.jpg,adult
5ee34c168dcbdb70b436ffd4,"L-Men Daily Chocolate 250gr","<p><strong>Mengapa L-Men Hi Protein Whey Daily Formula?</strong></p><p>- Tinggi protein whey 10 gram/serving, untuk mendukung pembentukan tubuh atletis</p><p>- Diperkaya L-Carnitine, untuk mengoptimalkan pembakaran lemak menjadi energi.</p><p>- Rendah lemak sehingga sangat mendukung pembentukan tubuh atletis.</p><p>- Diperkaya dengan madu yang berfungsi untuk meningkatkan daya tahan dan stamina tubuh</p>","in stock",new,56900,https://nutrimartjakarta.orderonline.id/l-men-daily-chocolate-250gr,https://cdn.orderonline.id/uploads/6055051591954227929.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/6055051591954227929.jpg,adult
5ee3503b68e4c0630108c52e,"L-Men Proteinmix Coffee (6sch)","<p><strong>Kenapa L-Men Proteinmix Coffee?</strong></p><p>Perpaduan 3 in 1 dari kopi, susu, dan whey yang tinggi protein (12 gram/serving) dan rendah lemak</p><p>Isi : 33 g/ 6 sachets</p>","in stock",new,45500,https://nutrimartjakarta.orderonline.id/l-men-proteinmix-coffee-6sch,https://cdn.orderonline.id/uploads/6520121591955255062.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/6520121591955255062.jpg,adult
5ee351118dcbdb7b150d26c2,"Lokalate Kopi Alpukat (10sch)","<p><span style=""text-align: start;display: block"">Ditanam di wilayah pegunungan dengan iklim tropis dan diideal, biji kopi Indonesia telah dikenal dan digemari masyarakat dunia untuk cita rasanya yang lembut dan eksotis. Lokalate kini menghadirkan mantapnya kopi Indonesia dengan keunikan nikmatnya alpukat di dalam Lokalate Kopi Alpukat.</span></p>","in stock",new,16500,https://nutrimartjakarta.orderonline.id/lokalate-kopi-alpukat-10sch,https://cdn.orderonline.id/uploads/9363531591955606576.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/9363531591955606576.jpg,adult
5f16308f9d8e8e0be3589968,"Lokalate Kopi Kawista (10sch)","<p><span style=""text-align: start;display: block"">Ditanam di wilayah pegunungan dengan iklim tropis dan ideal, biji kopi Indonesia telah dikenal dan digemari masyarakat dunia untuk cita rasanya yang lembut dan eksotis. Lokalate kini menghadirkan mantapnya kopi Indonesia dengan sensasi manisnya kawista di dalam Lokalate Kopi Kawista</span></p>","in stock",new,17500,https://nutrimartjakarta.orderonline.id/lokalate-kopi-kawista,https://cdn.orderonline.id/uploads/9283891597808097862.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/9283891597808097862.jpg,adult
5ee351b868e4c0641f3a75aa,"Nutrisari American Sweet Orange (40sch)","<p><strong>Mengapa NutriSari American Sweet Orange?</strong></p><p>- Mengandung Vitamin A, berperan dalam mempertahankan keutuhan lapisan permukaan (mata, saluran pencernaan, saluran pernapasan dan kulit</p><p>- Vitamin B1 (Thiamin), berperan sebagai koenzim perubahan karbohidrat menjadi energy</p><p>- Vitamin B3 (Niasin), berperan sebagai faktor pembantu dalam reaksi pembentukan energi dan jaringan</p><p>- Vitamin B6 (Piridoksin), berperan dalam metabolisme energy</p><p>- Asam Folat, berperan penting untuk pertumbuhan, pembelahan sel, pembentukan sel darah merah, dan perkembangan janin</p><p>- Vitamin C, berperan sebagai antioksidan dan pembentukan serta pemeliharaan jaringan kolagen</p><p>- Vitamin E, berperan sebagai zat antioksidan untuk melawan radikal bebas</p><p>- Kalsium &amp; Fosfor, berperan dalam proses pembentukan tulang dan gigi</p>","in stock",new,52500,https://nutrimartjakarta.orderonline.id/nutrisari-american-sweet-orange-40sch,https://cdn.orderonline.id/uploads/9680591591955799506.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/9680591591955799506.jpg,adult
5ee3b48668e4c0713111fce7,"Nutrisari Blewah (40sch)","<p><strong><span style=""text-align: start;display: block"">Mengapa NutriSari Blewah?</span></strong><span style=""text-align: start;display: block"">- Mengandung Vitamin A, berperan dalam mempertahankan keutuhan lapisan permukaan (mata, saluran pencernaan, saluran pernapasan dan kulit</span></p><p><span style=""text-align: start;display: block"">- Vitamin B1 (Thiamin), berperan sebagai koenzim perubahan karbohidrat menjadi energy</span></p><p><span style=""text-align: start;display: block"">- Vitamin B3 (Niasin), berperan sebagai faktor pembantu dalam reaksi pembentukan energi dan jaringan</span></p><p><span style=""text-align: start;display: block"">- Vitamin B6 (Piridoksin), berperan dalam metabolisme energy</span></p><p><span style=""text-align: start;display: block"">- Asam Folat, berperan penting untuk pertumbuhan, pembelahan sel, pembentukan sel darah merah, dan perkembangan janin</span></p><p><span style=""text-align: start;display: block"">- Vitamin C, berperan sebagai antioksidan dan pembentukan serta pemeliharaan jaringan kolagen</span></p><p><span style=""text-align: start;display: block"">- Vitamin E, berperan sebagai zat antioksidan untuk melawan radikal bebas</span></p><p><span style=""text-align: start;display: block"">- Kalsium &amp; Fosfor, berperan dalam proses pembentukan tulang dan gigi</span></p>","in stock",new,52500,https://nutrimartjakarta.orderonline.id/nutrisari-blewah-40sch,https://cdn.orderonline.id/uploads/5332111591981047077.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/5332111591981047077.jpg,adult
5ee3b5608dcbdb06151627c3,"Nutrisari Florida Orange (40sch)","<p><strong><span style=""text-align: start;display: block"">Mengapa NutriSari Florida Orange?</span></strong><span style=""text-align: start;display: block"">- Mengandung Vitamin A, berperan dalam mempertahankan keutuhan lapisan permukaan (mata, saluran pencernaan, saluran pernapasan dan kulit-</span></p><p><span style=""text-align: start;display: block"">Vitamin B1 (Thiamin), berperan sebagai koenzim perubahan karbohidrat menjadi energy</span></p><p><span style=""text-align: start;display: block"">- Vitamin B3 (Niasin), berperan sebagai faktor pembantu dalam reaksi pembentukan energi dan jaringan</span></p><p><span style=""text-align: start;display: block"">- Vitamin B6 (Piridoksin), berperan dalam metabolisme energy- Asam Folat, berperan penting untuk pertumbuhan, pembelahan sel, pembentukan sel darah merah, dan perkembangan janin</span></p><p><span style=""text-align: start;display: block"">- Vitamin C, berperan sebagai antioksidan dan pembentukan serta pemeliharaan jaringan kolagen</span></p><p><span style=""text-align: start;display: block"">- Vitamin E, berperan sebagai zat antioksidan untuk melawan radikal bebas</span></p><p><span style=""text-align: start;display: block"">- Kalsium &amp; Fosfor, berperan dalam proses pembentukan tulang dan gigi</span></p>","in stock",new,52500,https://nutrimartjakarta.orderonline.id/nutrisari-florida-orange-40sch,https://cdn.orderonline.id/uploads/7372331591981270965.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/7372331591981270965.jpg,adult
5ee3b6469d8e8e71765fa76a,"Nutrisari Jeruk Maroko (40sch)","<p>Mengapa NutriSari Jeruk Maroko?</p><p>&nbsp;</p><p>Mengandung:</p><p>- Vitamin A, berperan dalam mempertahankan keutuhan lapisan permukaan (mata, saluran pencernaan, saluran pernapasan dan kulit</p><p>- Vitamin B1 (Thiamin), berperan sebagai koenzim perubahan karbohidrat menjadi energy</p><p>- Vitamin B3 (Niasin), berperan sebagai faktor pembantu dalam reaksi pembentukan energi dan jaringan</p><p>- Vitamin B6 (Piridoksin), berperan dalam metabolisme energy</p><p>- Asam Folat, berperan penting untuk pertumbuhan, pembelahan sel, pembentukan sel darah merah, dan perkembangan janin</p><p>- Vitamin C, berperan sebagai antioksidan dan pembentukan serta pemeliharaan jaringan kolagen</p><p>- Vitamin E, berperan sebagai zat antioksidan untuk melawan radikal bebas</p><p>- Kalsium &amp; Fosfor, berperan dalam proses pembentukan tulang dan gigi</p>","in stock",new,52500,https://nutrimartjakarta.orderonline.id/nutrisari-jeruk-maroko-40sch,https://cdn.orderonline.id/uploads/3075241591981521237.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/3075241591981521237.jpg,adult
5ee32e168dcbdb6f5075618d,"Nutrisari Jeruk Peras (40sch)","<p><strong>Mengapa NutriSari Jeruk Peras?</strong></p><p>- Mengandung Vitamin A, berperan dalam mempertahankan keutuhan lapisan permukaan (mata, saluran pencernaan, saluran pernapasan dan kulit</p><p>- Vitamin B1 (Thiamin), berperan sebagai koenzim perubahan karbohidrat menjadi energy</p><p>- Vitamin B3 (Niasin), berperan sebagai faktor pembantu dalam reaksi pembentukan energi dan jaringan</p><p>- Vitamin B6 (Piridoksin), berperan dalam metabolisme energy - Asam Folat, berperan penting untuk pertumbuhan, pembelahan sel, pembentukan sel darah merah, dan perkembangan janin - Vitamin C, berperan sebagai antioksidan dan pembentukan serta pemeliharaan jaringan kolagen</p><p>- Vitamin E, berperan sebagai zat antioksidan untuk melawan radikal bebas</p><p>- Kalsium &amp; Fosfor, berperan dalam proses pembentukan tulang dan gigi</p>","in stock",new,52500,https://nutrimartjakarta.orderonline.id/nutrisari-jeruk-peras-40sch,https://cdn.orderonline.id/uploads/3146581591946327003.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/3146581591946327003.jpg,adult
5ee3354768e4c0569e363d67,"Nutrisari Mango Smoothie 200ml (6pcs)","<p><span style=""text-align: start;display: block"">NutriSari Mango Smoothie Ready to Drink Jus merupakan minuman yang memiliki rasa creamy dengan perpaduan mangga, coconut, chia seed, madu, dan susu. Minuman ini memiliki kandungan Vitamin yang berperan sebagai antioksidan pada tubuh Anda. Selain itu, minuman ini diproses secara higienis dan dikemas dalam kemasan yang kedap udara dan cahaya, sehingga terlindung dari pengaruh suhu dan sinar matahari.</span></p>","in stock",new,36300,https://nutrimartjakarta.orderonline.id/nutrisari-mango-smoothie-200ml-6pcs,https://cdn.orderonline.id/uploads/8804621591948267748.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/8804621591948267748.jpg,adult
5ee65cf08dcbdb77183b799b,"Tropicana Slim Cafe Latte (10sch)","<p><strong>Mengapa Tropicana Slim Cafe Latte?</strong> </p><p>-&nbsp; Rasa kopinya mantap, satu satunya kopi 3 in 1 yang aman untuk penyandang diabetes </p><p>-&nbsp; Bebas gula, untuk kenikmatan tanpa rasa bersalah </p><p>-&nbsp; Rendah kalori, baik untuk mencegah kegemukan dan diabetes</p>","in stock",new,31600,https://nutrimartjakarta.orderonline.id/tropicana-slim-cafe-latte-10sch,https://cdn.orderonline.id/uploads/6120361592155174052.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/6120361592155174052.jpg,adult
5ee336f38dcbdb6cde60cccf,"Tropicana Slim Chocolate Spread 300gr","<p><strong>Kenapa&nbsp;Tropicana Slim Chocolate Spread?</strong></p><p>Tropicana Slim Chocolate Spread, selai cokelat nikmat yang diformulasikan tanpa penambahan gula pasir, sehingga cocok untuk diabetes dan diet.&nbsp;</p>","in stock",new,70000,https://nutrimartjakarta.orderonline.id/tropicana-slim-chocolate-spread-300gr,https://cdn.orderonline.id/uploads/8307701591948763064.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/8307701591948763064.jpg,adult
5ee34acd9d8e8e5bfb1f1e70,"Tropicana Slim Classic (50 sch)","<p><strong><span style=""text-align: start;display: block"">Mengapa Tropicana Slim Classic?</span></strong><span style=""text-align: start;display: block"">Bebas gula dan rendah kalori, yang akan membantu kamu mengontrol asupan gula harian- Rasa manisnya aman untuk pola diet rendah gula dan juga penderita diabetes-Rasa manis enak, seperti gula pasir biasa</span></p>","in stock",new,42900,https://nutrimartjakarta.orderonline.id/tropicana-slim-classic-50-sch,https://cdn.orderonline.id/uploads/3259351591953851607.jpg,nutrimartjakarta,https://cdn.orderonline.id/uploads/3259351591953851607.jpg,adult
